110, 143, 178, 90
110, 143, 178, 90
111, 144, 180, 92
112, 146, 179, 90
111, 143, 178, 90
110, 143, 178, 91
111, 143, 178, 91
110, 143, 178, 90
110, 142, 178, 90
111, 143, 177, 90
111, 143, 177, 90
110, 142, 177, 90
110, 144, 180, 92
109, 144, 180, 92
108, 142, 177, 90
106, 142, 176, 90
104, 142, 178, 90
104, 142, 178, 90
104, 143, 178, 90
104, 143, 178, 91
104, 143, 178, 90
103, 143, 178, 90
103, 142, 177, 91
105, 144, 179, 92
104, 143, 178, 91
103, 143, 178, 90
103, 143, 178, 91
103, 143, 178, 90
102, 143, 178, 91
102, 143, 177, 90
102, 143, 177, 91
102, 143, 177, 90
102, 142, 177, 90
103, 144, 179, 91
103, 144, 179, 92
102, 143, 178, 90
102, 143, 178, 90
102, 142, 177, 90
102, 142, 177, 91
102, 142, 177, 90
102, 142, 175, 90
102, 143, 174, 90
102, 143, 174, 90
102, 142, 168, 90
103, 142, 169, 92
102, 143, 165, 90
102, 142, 165, 90
100, 142, 166, 91
99, 142, 166, 91
98, 142, 167, 91
99, 143, 167, 90
99, 142, 167, 91
99, 143, 168, 91
99, 143, 171, 91
99, 144, 175, 91
99, 144, 173, 92
99, 143, 173, 91
98, 143, 174, 91
98, 142, 170, 91
98, 143, 168, 91
98, 142, 163, 90
98, 143, 162, 90
98, 142, 163, 90
97, 143, 163, 90
95, 142, 163, 90
95, 144, 163, 92
94, 142, 163, 90
93, 142, 163, 90
93, 142, 162, 90
92, 142, 163, 91
92, 142, 163, 90
92, 143, 162, 90
90, 142, 163, 90
89, 143, 162, 90
88, 142, 164, 90
89, 144, 165, 91
89, 144, 167, 92
88, 143, 167, 91
88, 142, 166, 91
88, 143, 166, 91
88, 143, 166, 91
88, 143, 170, 91
89, 143, 168, 90
89, 143, 171, 90
88, 142, 169, 90
89, 142, 165, 90
89, 143, 167, 91
89, 143, 163, 90
89, 142, 161, 90
89, 142, 161, 90
89, 142, 160, 90
89, 142, 160, 90
89, 142, 157, 90
88, 142, 155, 90
89, 143, 158, 89
89, 143, 157, 90
89, 143, 158, 91
89, 143, 159, 91
89, 143, 156, 90
90, 143, 157, 90
92, 142, 157, 90
94, 143, 157, 90
95, 143, 156, 90
95, 142, 157, 90
94, 143, 157, 90
94, 142, 157, 90
94, 143, 157, 90
94, 144, 159, 91
93, 144, 158, 90
93, 143, 157, 90
93, 143, 158, 90
93, 143, 163, 90
92, 143, 163, 90
92, 143, 163, 90
92, 142, 163, 90
92, 142, 165, 90
94, 143, 165, 90
95, 142, 163, 91
95, 144, 167, 91
95, 143, 163, 90
95, 143, 165, 90
96, 143, 165, 90
97, 143, 166, 90
98, 143, 167, 90
98, 142, 166, 90
98, 143, 166, 90
97, 142, 166, 90
97, 143, 170, 90
97, 143, 172, 91
97, 144, 177, 90
98, 143, 170, 90
99, 142, 168, 90
98, 141, 170, 90
99, 143, 170, 90
99, 143, 171, 90
100, 142, 172, 90
101, 143, 172, 89
101, 143, 172, 90
102, 142, 171, 90
104, 143, 173, 91
104, 143, 173, 90
103, 142, 173, 90
102, 143, 173, 90
102, 143, 174, 90
102, 143, 175, 90
101, 143, 175, 90
101, 143, 175, 90
101, 143, 177, 90
101, 142, 177, 90
101, 143, 179, 91
102, 144, 180, 90
101, 142, 177, 90
101, 143, 178, 90
102, 143, 178, 90
102, 143, 178, 90
102, 143, 178, 90
103, 143, 178, 90
103, 143, 178, 90
104, 143, 178, 90
104, 143, 178, 90
105, 144, 179, 91
105, 142, 178, 90
106, 143, 178, 89
106, 143, 177, 90
107, 143, 178, 90
108, 142, 177, 90
108, 142, 177, 90
107, 143, 178, 90
107, 143, 178, 90
108, 143, 178, 90
109, 144, 178, 91
110, 144, 180, 90
111, 143, 177, 90
111, 142, 177, 90
109, 142, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
109, 143, 178, 90
108, 143, 178, 90
109, 144, 180, 91
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 178, 90
108, 143, 179, 91
109, 144, 180, 90
108, 143, 178, 89
108, 143, 174, 90
108, 143, 171, 90
107, 142, 169, 89
108, 143, 166, 89
107, 142, 169, 90
111, 143, 171, 90
111, 142, 174, 90
114, 143, 175, 89
116, 144, 177, 91
114, 142, 175, 90
115, 143, 175, 90
115, 143, 175, 90
115, 143, 175, 90
115, 142, 175, 90
115, 143, 175, 90
115, 143, 176, 90
115, 143, 178, 90
115, 143, 178, 90
115, 143, 180, 91
115, 146, 180, 90
114, 143, 178, 90
115, 143, 178, 90
115, 143, 177, 90
114, 143, 178, 90
115, 143, 177, 90
115, 143, 175, 90
115, 143, 175, 89
114, 143, 174, 90
115, 143, 170, 90
115, 144, 168, 90
114, 142, 168, 90
114, 142, 169, 90
117, 142, 168, 90
116, 142, 169, 90
118, 143, 167, 90
118, 143, 170, 89
121, 142, 169, 90
122, 143, 168, 89
121, 142, 167, 90
124, 144, 167, 91
125, 144, 168, 89
122, 142, 173, 89
123, 142, 173, 90
123, 143, 173, 90
123, 143, 175, 90
123, 143, 178, 90
123, 142, 177, 90
123, 142, 178, 90
123, 143, 174, 90
123, 143, 169, 90
123, 143, 170, 90
123, 143, 167, 90
123, 142, 168, 90
123, 143, 166, 90
123, 142, 164, 90
122, 143, 165, 89
123, 143, 165, 90
123, 142, 164, 90
123, 143, 165, 89
124, 143, 165, 90
126, 144, 166, 91
125, 142, 164, 90
124, 142, 165, 90
124, 142, 165, 90
123, 143, 165, 90
124, 143, 165, 90
124, 142, 165, 90
124, 139, 165, 90
124, 137, 165, 90
124, 136, 165, 90
123, 138, 163, 91
126, 143, 166, 91
124, 141, 164, 90
123, 142, 165, 90
124, 143, 164, 90
124, 145, 165, 90
124, 145, 164, 90
123, 145, 165, 90
124, 147, 164, 90
124, 148, 164, 90
123, 149, 165, 90
125, 150, 167, 90
125, 151, 164, 90
123, 151, 165, 90
124, 151, 165, 89
124, 151, 164, 90
122, 150, 165, 90
122, 150, 164, 90
121, 151, 165, 89
120, 151, 165, 89
118, 150, 165, 90
119, 146, 165, 90
121, 152, 167, 91
120, 150, 167, 90
120, 150, 168, 90
120, 150, 169, 90
120, 151, 168, 90
120, 151, 170, 90
120, 150, 171, 89
119, 151, 174, 89
119, 149, 174, 90
120, 150, 174, 90
120, 152, 175, 91
118, 151, 174, 89
117, 151, 173, 90
116, 151, 173, 90
116, 151, 172, 90
115, 151, 173, 90
115, 149, 172, 90
115, 150, 173, 90
114, 150, 171, 90
114, 151, 173, 90
114, 146, 171, 91
115, 152, 178, 90
114, 151, 174, 89
113, 150, 175, 90
114, 151, 173, 90
113, 150, 174, 90
111, 150, 175, 90
111, 151, 173, 90
110, 151, 174, 89
110, 151, 175, 89
110, 151, 174, 90
111, 152, 180, 90
110, 151, 177, 90
110, 150, 177, 90
110, 150, 177, 90
110, 150, 177, 90
110, 151, 178, 90
110, 150, 178, 90
110, 151, 178, 90
110, 150, 177, 90
110, 150, 178, 90
110, 147, 177, 91
111, 152, 180, 90
109, 150, 177, 90
109, 151, 178, 90
108, 151, 178, 90
107, 150, 177, 90
107, 151, 178, 90
106, 150, 178, 90
104, 150, 178, 90
103, 151, 177, 90
102, 150, 178, 90
103, 152, 179, 91
102, 150, 177, 90
102, 151, 178, 89
102, 150, 178, 90
103, 150, 177, 90
103, 151, 177, 90
102, 151, 178, 90
102, 151, 178, 90
102, 150, 178, 90
102, 150, 178, 90
102, 151, 178, 91
103, 156, 180, 90
102, 151, 178, 90
103, 150, 177, 90
103, 150, 177, 90
103, 151, 177, 90
103, 151, 178, 90
103, 151, 177, 90
103, 151, 178, 90
102, 151, 178, 90
102, 150, 178, 90
103, 152, 177, 91
103, 151, 174, 90
103, 151, 172, 89
102, 150, 172, 89
102, 149, 170, 90
102, 149, 169, 89
102, 149, 166, 89
102, 151, 167, 89
102, 150, 169, 90
101, 151, 169, 90
99, 152, 171, 91
99, 153, 170, 90
98, 151, 169, 90
97, 151, 169, 90
96, 150, 169, 90
96, 151, 169, 90
96, 150, 170, 90
96, 151, 172, 90
96, 150, 173, 90
96, 150, 174, 90
95, 150, 174, 90
96, 152, 178, 91
96, 151, 174, 89
96, 151, 170, 89
96, 150, 166, 90
95, 150, 167, 90
96, 150, 166, 90
95, 150, 163, 90
95, 149, 163, 90
95, 150, 163, 90
95, 150, 163, 90
95, 152, 165, 91
95, 154, 164, 90
93, 150, 163, 89
92, 151, 162, 90
91, 150, 163, 90
92, 151, 163, 90
92, 151, 168, 89
92, 151, 163, 90
92, 150, 161, 90
92, 150, 160, 90
92, 151, 161, 89
92, 152, 162, 91
92, 151, 158, 90
91, 150, 158, 89
92, 150, 158, 89
92, 150, 158, 90
91, 150, 158, 90
90, 150, 158, 90
90, 151, 158, 89
89, 150, 158, 90
89, 150, 158, 90
89, 150, 159, 90
89, 157, 157, 90
88, 149, 155, 90
89, 151, 154, 89
89, 150, 155, 90
89, 150, 155, 90
89, 151, 155, 90
89, 151, 154, 90
86, 150, 155, 90
86, 150, 154, 90
84, 151, 154, 90
84, 152, 156, 91
84, 150, 154, 90
84, 150, 156, 90
84, 149, 156, 90
84, 151, 156, 90
84, 150, 156, 90
84, 150, 156, 90
84, 150, 156, 90
84, 150, 155, 90
83, 150, 155, 90
83, 150, 154, 91
84, 151, 157, 90
83, 150, 156, 90
83, 151, 156, 89
83, 150, 156, 89
82, 150, 156, 90
80, 149, 156, 90
81, 150, 156, 90
81, 150, 157, 90
81, 151, 157, 90
81, 150, 157, 90
81, 153, 159, 91
81, 150, 156, 90
81, 150, 156, 90
84, 150, 156, 90
85, 151, 157, 90
90, 151, 157, 90
93, 151, 157, 90
93, 150, 157, 90
95, 151, 157, 90
98, 151, 157, 90
100, 151, 157, 90
101, 152, 158, 91
101, 151, 157, 90
101, 151, 156, 90
101, 151, 155, 90
100, 150, 154, 90
101, 151, 152, 90
101, 151, 151, 89
101, 151, 149, 90
100, 150, 145, 90
100, 149, 144, 90
101, 152, 145, 90
100, 150, 141, 90
100, 149, 139, 90
100, 150, 138, 89
100, 150, 136, 88
100, 150, 134, 86
101, 150, 133, 85
101, 151, 133, 84
101, 151, 133, 84
101, 151, 130, 83
102, 151, 130, 84
102, 152, 133, 83
101, 149, 130, 83
100, 151, 130, 83
100, 151, 130, 83
100, 151, 130, 83
100, 150, 130, 82
100, 150, 130, 83
100, 150, 130, 83
100, 150, 130, 83
101, 152, 131, 83
101, 152, 131, 84
100, 150, 130, 82
100, 151, 130, 83
100, 151, 130, 83
100, 151, 130, 83
100, 151, 130, 83
100, 151, 130, 83
100, 150, 130, 83
100, 151, 130, 83
100, 151, 131, 84
101, 152, 131, 84
101, 154, 131, 82
100, 151, 129, 83
